COUNT, UTC_D, UTC_T, CPM_1, uSv/h_1, CPM_2, uSv/h_2, TMP102_C, TMP102_F, VBat, Lat, Lon, Alt
000194,08-14-2018,18:45:38,387,3.14,399,3.24,11.50,52.70,3.24,0.000000,0.000000,0.00
000195,08-14-2018,18:46:38,376,3.05,386,3.13,11.06,51.91,3.24,0.000000,0.000000,0.00
000196,08-14-2018,18:47:38,358,2.91,383,3.11,10.63,51.13,3.24,0.000000,0.000000,0.00
000197,08-14-2018,18:48:38,367,2.98,383,3.11,10.19,50.34,3.24,0.000000,0.000000,0.00
000198,08-14-2018,18:49:38,385,3.13,393,3.19,9.69,49.44,3.24,0.000000,0.000000,0.00
000199,08-14-2018,18:50:38,382,3.10,353,2.87,9.25,48.65,3.24,0.000000,0.000000,0.00
000200,08-14-2018,18:51:38,389,3.15,387,3.14,8.81,47.86,3.23,0.000000,0.000000,0.00
000201,08-14-2018,18:52:38,390,3.17,408,3.31,8.38,47.08,3.23,0.000000,0.000000,0.00
000202,08-14-2018,18:53:38,365,2.96,380,3.09,7.94,46.29,3.23,0.000000,0.000000,0.00
000203,08-14-2018,18:54:38,412,3.35,380,3.09,7.56,45.61,3.23,0.000000,0.000000,0.00
000204,08-14-2018,18:55:38,411,3.34,410,3.33,7.13,44.83,3.23,0.000000,0.000000,0.00
000205,08-14-2018,18:56:38,371,3.01,382,3.10,6.69,44.04,3.23,0.000000,0.000000,0.00
000206,08-14-2018,18:57:38,387,3.14,390,3.17,6.25,43.25,3.23,0.000000,0.000000,0.00
000207,08-14-2018,18:58:38,384,3.12,387,3.14,5.81,42.46,3.23,0.000000,0.000000,0.00
000208,08-14-2018,18:59:38,394,3.20,404,3.28,5.44,41.79,3.23,0.000000,0.000000,0.00
000209,08-14-2018,19:00:38,381,3.09,365,2.96,5.00,41.00,3.23,0.000000,0.000000,0.00
000210,08-14-2018,19:01:38,385,3.13,381,3.09,4.63,40.33,3.22,0.000000,0.000000,0.00
000211,08-14-2018,19:02:38,362,2.94,379,3.08,4.19,39.54,3.22,0.000000,0.000000,0.00
000212,08-14-2018,19:03:37,360,2.92,387,3.14,3.81,38.86,3.22,0.000000,0.000000,0.00
000213,08-14-2018,19:04:38,377,3.05,345,2.80,3.44,38.19,3.22,0.000000,0.000000,0.00
000214,08-14-2018,19:05:38,364,2.96,362,2.94,3.00,37.40,3.22,0.000000,0.000000,0.00
000215,08-14-2018,19:06:38,316,2.57,335,2.72,2.63,36.72,3.22,0.000000,0.000000,0.00
000216,08-14-2018,19:07:38,354,2.87,324,2.63,2.25,36.05,3.22,0.000000,0.000000,0.00
000217,08-14-2018,19:08:38,334,2.71,349,2.83,1.88,35.38,3.22,0.000000,0.000000,0.00
000218,08-14-2018,19:09:38,315,2.56,319,2.59,1.50,34.70,3.22,0.000000,0.000000,0.00
000219,08-14-2018,19:10:37,360,2.92,343,2.78,1.06,33.91,3.22,0.000000,0.000000,0.00
000220,08-14-2018,19:11:38,331,2.69,332,2.70,0.69,33.24,3.22,0.000000,0.000000,0.00
000221,08-14-2018,19:12:38,325,2.64,335,2.72,0.38,32.67,3.22,0.000000,0.000000,0.00
000222,08-14-2018,19:13:38,328,2.66,309,2.51,0.00,32.00,3.22,0.000000,0.000000,0.00
000223,08-14-2018,19:14:38,342,2.78,342,2.77,-0.38,31.33,3.22,0.000000,0.000000,0.00
000224,08-14-2018,19:15:38,341,2.77,330,2.68,-0.75,30.65,3.22,0.000000,0.000000,0.00
000225,08-14-2018,19:16:38,301,2.44,290,2.35,-1.06,30.09,3.22,0.000000,0.000000,0.00
000226,08-14-2018,19:17:38,286,2.32,300,2.44,-1.44,29.41,3.22,0.000000,0.000000,0.00
000227,08-14-2018,19:18:38,298,2.42,315,2.56,-1.81,28.74,3.22,0.000000,0.000000,0.00
000228,08-14-2018,19:19:38,297,2.41,336,2.73,-2.13,28.17,3.22,0.000000,0.000000,0.00
000229,08-14-2018,19:20:38,306,2.48,320,2.59,-2.50,27.50,3.21,0.000000,0.000000,0.00
000230,08-14-2018,19:21:38,275,2.23,279,2.27,-2.81,26.94,3.22,0.000000,0.000000,0.00
000231,08-14-2018,19:22:38,314,2.55,289,2.35,-3.13,26.38,3.21,0.000000,0.000000,0.00
000232,08-14-2018,19:23:38,309,2.51,296,2.40,-3.44,25.81,3.21,0.000000,0.000000,0.00
000233,08-14-2018,19:24:38,289,2.35,316,2.57,-3.75,25.25,3.21,0.000000,0.000000,0.00
000234,08-14-2018,19:25:38,288,2.34,307,2.49,-4.13,24.58,3.21,0.000000,0.000000,0.00
000235,08-14-2018,19:26:38,337,2.74,331,2.69,-4.38,24.13,3.21,0.000000,0.000000,0.00
000236,08-14-2018,19:27:38,318,2.58,288,2.34,-4.69,23.56,3.21,0.000000,0.000000,0.00
000237,08-14-2018,19:28:38,331,2.69,360,2.92,-5.00,23.00,3.21,0.000000,0.000000,0.00
000238,08-14-2018,19:29:38,340,2.76,307,2.49,-5.31,22.44,3.21,0.000000,0.000000,0.00
000239,08-14-2018,19:30:38,330,2.68,320,2.60,-5.56,21.99,3.21,0.000000,0.000000,0.00
000240,08-14-2018,19:31:38,307,2.49,300,2.44,-5.88,21.42,3.21,0.000000,0.000000,0.00
000241,08-14-2018,19:32:38,335,2.72,333,2.70,-6.19,20.86,3.20,0.000000,0.000000,0.00
000242,08-14-2018,19:33:38,344,2.79,322,2.61,-6.44,20.41,3.20,0.000000,0.000000,0.00
000243,08-14-2018,19:34:38,337,2.74,340,2.76,-6.75,19.85,3.20,0.000000,0.000000,0.00
000244,08-14-2018,19:35:37,356,2.89,378,3.07,-7.00,19.40,3.20,0.000000,0.000000,0.00
000245,08-14-2018,19:36:37,362,2.94,360,2.92,-7.31,18.84,3.20,0.000000,0.000000,0.00
000246,08-14-2018,19:37:38,329,2.67,318,2.58,-7.56,18.39,3.20,0.000000,0.000000,0.00
000247,08-14-2018,19:38:38,357,2.90,339,2.75,-7.81,17.94,3.20,0.000000,0.000000,0.00
000248,08-14-2018,19:39:38,366,2.97,373,3.03,-8.13,17.38,3.20,0.000000,0.000000,0.00
000249,08-14-2018,19:40:38,343,2.79,349,2.83,-8.38,16.92,3.20,0.000000,0.000000,0.00
000250,08-14-2018,19:41:38,370,3.00,341,2.77,-8.63,16.48,3.20,0.000000,0.000000,0.00
000251,08-14-2018,19:42:38,346,2.81,324,2.63,-8.88,16.03,3.20,0.000000,0.000000,0.00
000252,08-14-2018,19:43:38,357,2.90,365,2.96,-9.13,15.58,3.20,0.000000,0.000000,0.00
000253,08-14-2018,19:44:38,342,2.78,337,2.74,-9.38,15.13,3.19,0.000000,0.000000,0.00
000254,08-14-2018,19:45:37,325,2.64,314,2.55,-9.63,14.68,3.19,0.000000,0.000000,0.00
000255,08-14-2018,19:46:38,376,3.05,357,2.90,-9.88,14.23,3.19,0.000000,0.000000,0.00
000256,08-14-2018,19:47:38,342,2.78,386,3.13,-10.13,13.77,3.19,0.000000,0.000000,0.00
000257,08-14-2018,19:48:38,384,3.12,374,3.04,-10.38,13.33,3.19,0.000000,0.000000,0.00
000258,08-14-2018,19:49:38,342,2.78,376,3.05,-10.63,12.88,3.19,0.000000,0.000000,0.00
000259,08-14-2018,19:50:38,379,3.08,390,3.17,-10.88,12.43,3.19,0.000000,0.000000,0.00
000260,08-14-2018,19:51:38,355,2.88,373,3.03,-11.13,11.98,3.19,0.000000,0.000000,0.00
000261,08-14-2018,19:52:38,370,3.00,371,3.01,-11.31,11.64,3.19,0.000000,0.000000,0.00
000262,08-14-2018,19:53:38,389,3.16,392,3.18,-11.56,11.19,3.19,0.000000,0.000000,0.00
000263,08-14-2018,19:54:37,355,2.88,397,3.22,-11.81,10.74,3.18,0.000000,0.000000,0.00
000264,08-14-2018,19:55:38,350,2.84,377,3.06,-12.06,10.29,3.18,0.000000,0.000000,0.00
000265,08-14-2018,19:56:38,377,3.06,398,3.23,-12.31,9.84,3.18,0.000000,0.000000,0.00
000266,08-14-2018,19:57:38,408,3.31,371,3.01,-12.50,9.50,3.18,0.000000,0.000000,0.00
000267,08-14-2018,19:58:38,387,3.14,391,3.17,-12.75,9.05,3.18,0.000000,0.000000,0.00
000268,08-14-2018,19:59:38,381,3.09,393,3.19,-13.00,8.60,3.18,0.000000,0.000000,0.00
000269,08-14-2018,20:00:38,370,3.00,385,3.13,-13.19,8.26,3.18,0.000000,0.000000,0.00
000270,08-14-2018,20:01:38,373,3.03,351,2.85,-13.44,7.81,3.19,0.000000,0.000000,0.00
000271,08-14-2018,20:02:37,407,3.30,392,3.18,-13.63,7.48,3.19,0.000000,0.000000,0.00
000272,08-14-2018,20:03:38,373,3.03,370,3.00,-13.88,7.03,3.19,0.000000,0.000000,0.00
000273,08-14-2018,20:04:38,367,2.98,395,3.21,-14.13,6.58,3.19,0.000000,0.000000,0.00
000274,08-14-2018,20:05:38,345,2.80,377,3.06,-14.31,6.24,3.19,0.000000,0.000000,0.00
000275,08-14-2018,20:06:38,386,3.13,350,2.84,-14.50,5.90,3.19,0.000000,0.000000,0.00
000276,08-14-2018,20:07:38,412,3.35,388,3.15,-14.75,5.45,3.19,0.000000,0.000000,0.00
000277,08-14-2018,20:08:38,378,3.07,393,3.19,-14.94,5.11,3.19,0.000000,0.000000,0.00
000278,08-14-2018,20:09:36,417,3.39,367,2.98,-15.19,4.66,3.18,0.000000,0.000000,0.00
000279,08-14-2018,20:10:37,390,3.17,370,3.00,-15.38,4.33,3.19,0.000000,0.000000,0.00
000280,08-14-2018,20:11:37,333,2.70,326,2.65,-15.63,3.88,3.18,0.000000,0.000000,0.00
000281,08-14-2018,20:12:37,315,2.56,329,2.67,-15.81,3.54,3.18,0.000000,0.000000,0.00
000282,08-14-2018,20:13:37,270,2.19,295,2.40,-16.00,3.20,3.18,0.000000,0.000000,0.00
000283,08-14-2018,20:14:37,250,2.03,237,1.92,-16.25,2.75,3.18,0.000000,0.000000,0.00
000284,08-14-2018,20:15:37,225,1.83,209,1.70,-16.50,2.30,3.18,0.000000,0.000000,0.00
000285,08-14-2018,20:16:37,236,1.92,245,1.99,-16.69,1.96,3.18,0.000000,0.000000,0.00
000286,08-14-2018,20:17:37,215,1.75,223,1.81,-16.88,1.63,3.18,0.000000,0.000000,0.00
000287,08-14-2018,20:18:37,238,1.93,187,1.52,-17.13,1.18,3.18,0.000000,0.000000,0.00
000288,08-14-2018,20:19:37,158,1.28,202,1.64,-17.31,0.84,3.18,0.000000,0.000000,0.00
000289,08-14-2018,20:20:37,168,1.36,174,1.41,-17.56,0.39,3.17,0.000000,0.000000,0.00
000290,08-14-2018,20:21:37,172,1.40,162,1.32,-17.75,0.05,3.17,0.000000,0.000000,0.00
000291,08-14-2018,20:22:37,170,1.38,131,1.06,-17.94,-0.29,3.17,0.000000,0.000000,0.00
000292,08-14-2018,20:23:37,166,1.35,144,1.17,-18.13,-0.63,3.17,0.000000,0.000000,0.00
000293,08-14-2018,20:24:37,126,1.02,121,0.98,-18.31,-0.96,3.17,0.000000,0.000000,0.00
000294,08-14-2018,20:25:37,86,0.70,99,0.80,-18.50,-1.30,3.17,0.000000,0.000000,0.00
000295,08-14-2018,20:26:37,115,0.93,113,0.92,-18.69,-1.64,3.17,0.000000,0.000000,0.00
000296,08-14-2018,20:27:37,84,0.68,107,0.87,-18.88,-1.97,3.17,0.000000,0.000000,0.00
000297,08-14-2018,20:28:37,92,0.75,89,0.72,-19.00,-2.20,3.16,0.000000,0.000000,0.00
000298,08-14-2018,20:29:37,86,0.70,95,0.77,-19.13,-2.42,3.17,0.000000,0.000000,0.00
000299,08-14-2018,20:30:37,69,0.56,84,0.68,-19.25,-2.65,3.16,0.000000,0.000000,0.00
000300,08-14-2018,20:31:37,76,0.62,84,0.68,-19.38,-2.88,3.16,0.000000,0.000000,0.00
000301,08-14-2018,20:32:37,77,0.63,83,0.67,-19.50,-3.10,3.16,0.000000,0.000000,0.00
000302,08-14-2018,20:33:37,76,0.62,72,0.58,-19.56,-3.21,3.16,0.000000,0.000000,0.00
000303,08-14-2018,20:34:37,73,0.59,67,0.54,-19.63,-3.33,3.15,0.000000,0.000000,0.00
000304,08-14-2018,20:35:37,69,0.56,61,0.50,-19.69,-3.44,3.16,0.000000,0.000000,0.00
000305,08-14-2018,20:36:37,56,0.45,51,0.41,-19.81,-3.66,3.16,0.000000,0.000000,0.00
000306,08-14-2018,20:37:37,46,0.37,56,0.45,-19.81,-3.66,3.16,0.000000,0.000000,0.00
000307,08-14-2018,20:38:37,43,0.35,57,0.46,-19.81,-3.66,3.16,0.000000,0.000000,0.00
000308,08-14-2018,20:39:37,40,0.32,36,0.29,-19.88,-3.77,3.16,0.000000,0.000000,0.00
000309,08-14-2018,20:40:37,37,0.30,36,0.29,-19.88,-3.77,3.15,0.000000,0.000000,0.00
000310,08-14-2018,20:41:37,41,0.33,33,0.27,-19.88,-3.77,3.15,0.000000,0.000000,0.00
000311,08-14-2018,20:42:37,33,0.27,39,0.32,-19.88,-3.77,3.15,0.000000,0.000000,0.00
000312,08-14-2018,20:43:37,25,0.20,44,0.36,-19.81,-3.66,3.15,0.000000,0.000000,0.00
000313,08-14-2018,20:44:37,26,0.21,31,0.25,-19.75,-3.55,3.15,0.000000,0.000000,0.00
000314,08-14-2018,20:45:37,22,0.18,40,0.32,-19.69,-3.44,3.15,0.000000,0.000000,0.00
000315,08-14-2018,20:46:37,31,0.25,32,0.26,-19.56,-3.21,3.15,0.000000,0.000000,0.00
000316,08-14-2018,20:47:37,30,0.24,19,0.15,-19.44,-2.99,3.15,0.000000,0.000000,0.00
000317,08-14-2018,20:48:37,28,0.23,34,0.28,-19.38,-2.88,3.15,0.000000,0.000000,0.00
000318,08-14-2018,20:49:37,25,0.20,21,0.17,-19.25,-2.65,3.15,0.000000,0.000000,0.00
000319,08-14-2018,20:50:37,19,0.15,22,0.18,-19.06,-2.31,3.15,0.000000,0.000000,0.00
000320,08-14-2018,20:51:37,13,0.11,22,0.18,-18.94,-2.09,3.15,0.000000,0.000000,0.00
000321,08-14-2018,20:52:37,24,0.19,18,0.15,-18.75,-1.75,3.14,0.000000,0.000000,0.00
000322,08-14-2018,20:53:37,15,0.12,18,0.15,-18.56,-1.41,3.15,0.000000,0.000000,0.00
000323,08-14-2018,20:54:37,23,0.19,16,0.13,-18.38,-1.08,3.15,0.000000,0.000000,0.00
000324,08-14-2018,20:55:37,15,0.12,15,0.12,-18.13,-0.63,3.15,0.000000,0.000000,0.00
000325,08-14-2018,20:56:37,18,0.15,19,0.15,-17.88,-0.17,3.15,0.000000,0.000000,0.00
000326,08-14-2018,20:57:37,15,0.12,14,0.11,-17.63,0.28,3.15,0.000000,0.000000,0.00
000327,08-14-2018,20:58:37,12,0.10,14,0.11,-17.38,0.73,3.15,0.000000,0.000000,0.00
000328,08-14-2018,20:59:37,17,0.14,13,0.11,-17.06,1.29,3.15,0.000000,0.000000,0.00
000329,08-14-2018,21:00:37,9,0.07,28,0.23,-16.75,1.85,3.15,0.000000,0.000000,0.00
000330,08-14-2018,21:01:37,16,0.13,13,0.11,-16.44,2.41,3.15,0.000000,0.000000,0.00
000331,08-14-2018,21:02:37,16,0.13,25,0.20,-16.13,2.98,3.15,0.000000,0.000000,0.00
000332,08-14-2018,21:03:37,12,0.10,10,0.08,-15.75,3.65,3.15,0.000000,0.000000,0.00
000333,08-14-2018,21:04:37,10,0.08,16,0.13,-15.38,4.33,3.15,0.000000,0.000000,0.00
000334,08-14-2018,21:05:37,21,0.17,8,0.06,-15.00,5.00,3.15,0.000000,0.000000,0.00
000335,08-14-2018,21:06:37,10,0.08,14,0.11,-14.63,5.68,3.15,0.000000,0.000000,0.00
000336,08-14-2018,21:07:37,23,0.19,14,0.11,-14.19,6.46,3.15,0.000000,0.000000,0.00
000337,08-14-2018,21:08:37,8,0.06,10,0.08,-13.75,7.25,3.15,0.000000,0.000000,0.00
000338,08-14-2018,21:09:37,9,0.07,15,0.12,-13.31,8.04,3.16,0.000000,0.000000,0.00
000339,08-14-2018,21:10:37,11,0.09,12,0.10,-12.94,8.71,3.16,0.000000,0.000000,0.00
000340,08-14-2018,21:11:37,17,0.14,9,0.07,-12.56,9.39,3.16,0.000000,0.000000,0.00
000341,08-14-2018,21:12:37,15,0.12,15,0.12,-12.19,10.06,3.16,0.000000,0.000000,0.00
000342,08-14-2018,21:13:37,12,0.10,22,0.18,-11.81,10.74,3.16,0.000000,0.000000,0.00
000343,08-14-2018,21:14:37,18,0.15,15,0.12,-11.50,11.30,3.16,0.000000,0.000000,0.00
000344,08-14-2018,21:15:37,16,0.13,16,0.13,-11.13,11.98,3.16,0.000000,0.000000,0.00
000345,08-14-2018,21:16:37,17,0.14,14,0.11,-10.81,12.54,3.16,0.000000,0.000000,0.00
000346,08-14-2018,21:17:37,14,0.11,9,0.07,-10.50,13.10,3.16,0.000000,0.000000,0.00
000347,08-14-2018,21:18:37,15,0.12,13,0.11,-10.19,13.66,3.16,0.000000,0.000000,0.00
000348,08-14-2018,21:19:37,10,0.08,11,0.09,-9.88,14.23,3.16,0.000000,0.000000,0.00
000349,08-14-2018,21:20:37,11,0.09,6,0.05,-9.50,14.90,3.16,0.000000,0.000000,0.00
000350,08-14-2018,21:21:37,14,0.11,21,0.17,-9.25,15.35,3.16,0.000000,0.000000,0.00
000351,08-14-2018,21:22:37,12,0.10,16,0.13,-8.94,15.91,3.16,0.000000,0.000000,0.00
000352,08-14-2018,21:23:37,15,0.12,13,0.11,-8.63,16.48,3.16,0.000000,0.000000,0.00
000353,08-14-2018,21:24:37,8,0.06,13,0.11,-8.38,16.92,3.16,0.000000,0.000000,0.00
000354,08-14-2018,21:25:37,15,0.12,17,0.14,-8.06,17.49,3.17,0.000000,0.000000,0.00
000355,08-14-2018,21:26:37,22,0.18,13,0.11,-7.81,17.94,3.17,0.000000,0.000000,0.00
000356,08-14-2018,21:27:37,17,0.14,11,0.09,-7.50,18.50,3.17,0.000000,0.000000,0.00
000357,08-14-2018,21:28:36,10,0.08,13,0.11,-7.25,18.95,3.17,0.000000,0.000000,0.00
000358,08-14-2018,21:29:36,10,0.08,14,0.11,-6.94,19.51,3.17,0.000000,0.000000,0.00
000359,08-14-2018,21:30:36,18,0.15,11,0.09,-6.69,19.96,3.17,0.000000,0.000000,0.00
000360,08-14-2018,21:31:36,13,0.11,10,0.08,-6.44,20.41,3.17,0.000000,0.000000,0.00
000361,08-14-2018,21:32:36,11,0.09,17,0.14,-6.19,20.86,3.17,0.000000,0.000000,0.00
000362,08-14-2018,21:33:36,24,0.19,11,0.09,-5.94,21.31,3.17,0.000000,0.000000,0.00
000363,08-14-2018,21:34:36,16,0.13,19,0.15,-5.69,21.76,3.17,0.000000,0.000000,0.00
000364,08-14-2018,21:35:36,19,0.15,19,0.15,-5.44,22.21,3.17,0.000000,0.000000,0.00
000365,08-14-2018,21:36:36,16,0.13,17,0.14,-5.19,22.66,3.17,0.000000,0.000000,0.00
000366,08-14-2018,21:37:36,16,0.13,19,0.15,-5.00,23.00,3.17,0.000000,0.000000,0.00
000367,08-14-2018,21:38:36,20,0.16,12,0.10,-4.75,23.45,3.17,0.000000,0.000000,0.00
000368,08-14-2018,21:39:36,8,0.06,14,0.11,-4.50,23.90,3.17,0.000000,0.000000,0.00
000369,08-14-2018,21:40:36,19,0.15,23,0.19,-4.31,24.24,3.17,0.000000,0.000000,0.00
000370,08-14-2018,21:41:36,17,0.14,14,0.11,-4.06,24.69,3.17,0.000000,0.000000,0.00
000371,08-14-2018,21:42:36,16,0.13,15,0.12,-3.81,25.14,3.18,0.000000,0.000000,0.00
000372,08-14-2018,21:43:36,16,0.13,27,0.22,-3.63,25.48,3.17,0.000000,0.000000,0.00
000373,08-14-2018,21:44:36,15,0.12,12,0.10,-3.38,25.92,3.17,0.000000,0.000000,0.00
000374,08-14-2018,21:45:36,20,0.16,19,0.15,-3.19,26.26,3.18,0.000000,0.000000,0.00
000375,08-14-2018,21:46:36,21,0.17,9,0.07,-3.00,26.60,3.18,0.000000,0.000000,0.00
000376,08-14-2018,21:47:36,11,0.09,12,0.10,-2.81,26.94,3.18,0.000000,0.000000,0.00
000377,08-14-2018,21:48:36,13,0.11,9,0.07,-2.56,27.39,3.18,0.000000,0.000000,0.00
000378,08-14-2018,21:49:36,16,0.13,11,0.09,-2.38,27.73,3.18,0.000000,0.000000,0.00
000379,08-14-2018,21:50:36,12,0.10,15,0.12,-2.19,28.06,3.18,0.000000,0.000000,0.00
000380,08-14-2018,21:51:36,11,0.09,13,0.11,-2.00,28.40,3.18,0.000000,0.000000,0.00
000381,08-14-2018,21:52:36,14,0.11,17,0.14,-1.81,28.74,3.18,0.000000,0.000000,0.00
000382,08-14-2018,21:53:36,15,0.12,11,0.09,-1.63,29.08,3.18,0.000000,0.000000,0.00
000383,08-14-2018,21:54:36,11,0.09,17,0.14,-1.44,29.41,3.18,0.000000,0.000000,0.00
000384,08-14-2018,21:55:36,9,0.07,14,0.11,-1.25,29.75,3.18,0.000000,0.000000,0.00
000385,08-14-2018,21:56:36,14,0.11,13,0.11,-1.06,30.09,3.18,0.000000,0.000000,0.00
000386,08-14-2018,21:57:36,11,0.09,15,0.12,-0.88,30.42,3.18,0.000000,0.000000,0.00
